60181,Sunny East Village Apartment with rooftop,128806,Sue,Manhattan,East Village,40.7253,-73.98028,Entire home/apt,195,31,38,2022-08-01,0.26,1,62,1,
155087,Brownstone Duplex in Park Slope w/ Garden,745764,Doron,Brooklyn,Park Slope,40.67275,-73.97873,Entire home/apt,625,4,16,2022-12-10,0.11,1,191,2,
116551,Beautiful Harlem Studio Apartment - private access,497672,Cynthia And  Charlie,Manhattan,Harlem,40.80384,-73.95123,Entire home/apt,78,30,174,2023-02-19,1.21,1,34,2,
118061,Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68462,-73.92895,Entire home/apt,120,30,90,2022-11-29,0.65,1,151,3,
60457,Spacious Greenwich Village Apt,99212,Jessica,Manhattan,Greenwich Village,40.73072,-73.99275,Entire home/apt,250,30,10,2019-08-21,0.07,1,0,0,
121687,Spacious Brooklyn Loft,262812,Vikram,Brooklyn,Williamsburg,40.71983,-73.95992,Entire home/apt,200,30,57,2021-08-12,0.41,1,88,0,
60611,SpaHa Studio Monthly Rental,292204,Blanca,Manhattan,East Harlem,40.792667,-73.94653,Entire home/apt,135,30,193,2022-11-14,1.34,4,137,2,
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68096,-73.94062,Entire home/apt,65,30,92,2020-11-06,0.65,1,304,0,
60666,City Room - Private Luxury Suite,256161,Wayne,Manhattan,Harlem,40.81006,-73.94559,Private room,111,3,257,2023-01-04,1.73,4,35,38,
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165,30,27,2017-10-08,0.19,4,365,0,
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.6755,-73.98137,Entire home/apt,165,2,28,2022-08-01,0.2,2,33,1,
60673,Private Room/bath Luxurious Harlem,249372,Cynthia,Manhattan,Harlem,40.81562,-73.94674,Private room,125,30,3,2019-10-20,0.06,1,0,0,
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,40.80617,-73.94757,Entire home/apt,102,3,237,2023-01-01,1.65,1,66,31,
158176,Entire Apartment in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,135,30,145,2022-09-27,1.07,2,7,3,
158178,Cute place in the heart of Williamsburg Brooklyn,573065,Laura,Brooklyn,Williamsburg,40.71391,-73.96059,Private room,105,5,11,2023-02-25,0.08,2,0,4,
60680,"Bright, High Ceiling, Spacious & Cozy 1BR - Enjoy!",292630,Mich,Manhattan,East Village,40.72598,-73.97978,Entire home/apt,130,30,165,2022-08-03,1.11,4,334,2,
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,2,76,2020-01-03,0.55,4,1,0,
125163,Authentic New York City Living,622855,Desmond,Brooklyn,Bedford-Stuyvesant,40.68595,-73.92923,Private room,99,3,73,2022-12-20,0.64,2,271,18,
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,40.79918,-73.96248,Entire home/apt,211,30,4,2017-08-25,0.03,1,0,0,
159815,The Art Room for two in Brownstone for $1250/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,70,1,62,2022-09-13,0.45,4,2,10,
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,Manhattan,Midtown,40.75743,-73.96825,Entire home/apt,110,200,92,2019-04-30,0.62,1,0,0,
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,40.74389,-74.00068,Private room,150,30,27,2019-12-16,0.41,2,363,0,
126443,"Massive Duplex, 2BR & 2BTH East Village 9+ Guests",627217,Seith,Manhattan,East Village,40.72761,-73.98951,Entire home/apt,477,2,543,2023-02-07,3.8,3,140,57,
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,40.72297,-73.98265,Entire home/apt,95,4,228,2023-01-30,1.53,1,202,22,
62925,Beautiful Landmarked Duplex,306739,Maya,Brooklyn,Greenpoint,40.72967,-73.95352,Entire home/apt,315,3,158,2023-02-13,1.08,2,100,12,
126816,Gorgeous Upper West Side Apartment,620288,Eric,Manhattan,Upper West Side,40.79907,-73.96517,Private room,85,30,3,2014-11-06,0.02,1,0,0,
162493,Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,40.71174,-73.95798,Entire home/apt,650,6,51,2022-11-20,0.56,1,100,8,
63588,LL3,295128,Carol Gloria,Bronx,Clason Point,40.81161,-73.85499,Private room,89,30,0,,,6,0,0,
63610,DOMINIQUE'S mini guest suite Efficiency pad* Metro,310670,Vie,Bronx,Eastchester,40.881,-73.83511,Entire home/apt,97,2,56,2023-01-01,0.47,7,364,5,
162508,Beautiful Brooklyn Oasis,776645,Placid,Brooklyn,Crown Heights,40.67188,-73.95097,Entire home/apt,150,7,28,2019-09-23,0.22,1,101,0,
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 5,627217,Seith,Manhattan,East Village,40.72641,-73.98711,Entire home/apt,189,2,436,2023-01-23,3.1,3,233,49,
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Gowanus,40.66895,-73.99136,Entire home/apt,260,30,3,2014-08-04,0.02,1,90,0,
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68253,-73.94295,Entire home/apt,135,30,268,2019-12-08,1.81,2,0,0,
64015,Prime East Village 1 Bedroom,146944,David,Manhattan,East Village,40.72863,-73.9842,Entire home/apt,200,30,0,,,1,0,0,
132516,Forest Hills 1 BR / 20 mins to city / ⭐️⭐️⭐️⭐️⭐️ BED,85330,Jean,Queens,Forest Hills,40.7106,-73.85246,Entire home/apt,120,5,83,2023-02-28,1.22,3,102,26,
133025,Midtown cozy convenient,653405,Tracy,Manhattan,Murray Hill,40.74564,-73.97782,Private room,68,30,148,2023-02-21,1.04,1,17,6,
166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.79864,-73.96209,Entire home/apt,250,31,193,2023-01-03,1.37,1,0,3,
166172,Private Stay In Peaceful Artist Apartment,792159,Wanda,Brooklyn,Bushwick,40.68478,-73.9066,Private room,55,30,62,2019-09-29,0.53,1,0,0,
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Brooklyn,Crown Heights,40.67582,-73.94316,Private room,100,3,308,2020-01-03,2.08,1,0,0,
166983,"3 BR, Beautiful Brooklyn Duplex",795640,Jilly,Brooklyn,Carroll Gardens,40.68194,-73.99708,Entire home/apt,350,30,6,2015-08-08,0.04,1,0,0,
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71771,-73.95849,Entire home/apt,250,5,27,2019-12-07,0.26,1,0,0,
64314,cozy bedroom in lovely garden apt,314256,Debbie,Brooklyn,Crown Heights,40.67634,-73.95143,Private room,100,30,46,2022-11-12,0.31,1,334,1,
168123,"Brooklyn- sunny, quiet, homelike-Park Slope South",720558,Sara,Brooklyn,Windsor Terrace,40.65891,-73.98556,Entire home/apt,110,30,118,2022-08-03,0.84,1,152,5,
64365,Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67579,-73.95072,Private room,65,30,252,2022-11-16,1.74,2,281,6,
64837,ENJOY Downtown NYC!!,46978,Edward,Manhattan,East Village,40.72497,-73.98356,Private room,70,7,260,2023-02-20,1.75,2,19,35,
169063,Artistic East Village 1BR Apt.,498638,Elizabeth,Manhattan,East Village,40.72873,-73.98253,Entire home/apt,150,30,47,2020-10-09,0.33,1,17,0,
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,40.68646,-73.97548,Entire home/apt,170,3,124,2023-01-03,0.89,1,147,6,
65425,Entire 2 Bedroom Apartment,314941,Tony,Manhattan,Nolita,40.72021,-73.99426,Entire home/apt,199,1,15,2023-02-16,0.1,3,338,13,
136493,"Historical home w/ exceptional space, light & art",663384,Irena,Brooklyn,Park Slope,40.67494,-73.97792,Entire home/apt,302,4,36,2022-09-06,0.28,1,39,6,
169306,Affordable & Cozy,806214,Vanessa,Bronx,University Heights,40.85981,-73.9063,Private room,45,7,165,2023-01-17,1.17,1,142,16,
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Brooklyn,Williamsburg,40.7106,-73.95178,Entire home/apt,85,10,56,2020-09-05,0.38,1,0,0,
169464,Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70829,-73.96564,Entire home/apt,85,30,98,2020-03-18,0.69,2,34,0,
169483,Very close to Downtown Awesome Private Apartment,807642,Jeffrey,Brooklyn,Gravesend,40.60602,-73.97076,Entire home/apt,184,7,0,,,2,2,0,
139624,"Spacious,Sunny, private one bedroom",680818,Jessica,Brooklyn,Crown Heights,40.67478,-73.95165,Entire home/apt,62,30,82,2023-01-06,0.59,1,24,2,
140133,Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,40.71347,-73.96035,Entire home/apt,177,30,179,2022-11-21,1.27,1,293,3,
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Brooklyn,Williamsburg,40.70797,-73.94792,Entire home/apt,95,30,165,2023-01-31,1.11,2,101,6,
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,Manhattan,Harlem,40.82899,-73.94345,Private room,75,3,20,2019-01-02,0.16,1,364,0,
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6857,-73.98131,Entire home/apt,100,30,263,2020-03-11,1.87,1,0,0,
66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,Brooklyn,Carroll Gardens,40.68028,-73.99328,Entire home/apt,190,30,68,2020-03-22,0.51,1,157,0,
141335,Architect's Brownstone,687361,Orna,Brooklyn,Park Slope,40.67487,-73.97637,Entire home/apt,857,1,40,2022-11-27,0.31,2,365,2,
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.79179,-73.93972,Entire home/apt,79,30,15,2016-02-15,0.11,1,0,0,
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68876,-73.97758,Private room,85,2,136,2023-02-26,1.26,3,141,57,
66251,East Village Loft with Piano & Patio,324460,Samir,Manhattan,East Village,40.72547,-73.98619,Entire home/apt,370,3,157,2023-02-06,1.64,1,43,28,
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72506,-73.97906,Entire home/apt,100,30,22,2014-11-10,0.16,1,0,0,
66275,Lower East Side Magic Apartment Entire Apartment!!,314941,Tony,Manhattan,Nolita,40.72036,-73.99435,Entire home/apt,199,1,208,2023-02-23,1.46,3,348,34,
66741,Charming Garden Apt in Park Slope,327673,Stefano,Brooklyn,Park Slope,40.67548,-73.98315,Entire home/apt,171,2,306,2023-02-04,2.08,2,221,41,
144087,LUXURY OF THE HORIZON,616825,Rinaldo & Jessa,Manhattan,Harlem,40.80687,-73.95333,Entire home/apt,550,6,30,2022-10-30,0.21,2,264,5,
171562,Chelsea studio with balcony & views,60923,Omri,Manhattan,Chelsea,40.74937,-73.99467,Entire home/apt,230,60,28,2023-01-06,0.2,1,83,5,
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Brooklyn,Gowanus,40.68088,-73.99102,Entire home/apt,220,2,218,2023-01-08,1.66,2,191,52,
171978,Bright spacious brooklyn apt,820011,Ike,Brooklyn,Crown Heights,40.66946,-73.94638,Entire home/apt,79,7,12,2022-12-16,0.09,2,349,4,
225354,Charming Loft Studio with Patio,1158300,Camila,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,180,30,11,2019-09-01,0.08,1,283,0,
173151,spacious room,826459,Jane,Brooklyn,Greenpoint,40.72852,-73.95655,Private room,78,30,262,2020-03-08,1.86,1,90,0,
174966,Luxury 2Bed/2.5Bath Central Park View,836168,Henry,Manhattan,Upper West Side,40.7751,-73.98595,Entire home/apt,2500,30,26,2016-01-20,0.19,10,364,0,
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72297,-73.9851,Private room,67,30,32,2016-01-05,0.31,1,0,0,
225976,Cozy multi-leveled apartment!,1177947,Marina,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,84,4,93,2023-01-30,0.67,1,139,5,
146726,Cozy authentic residence near Central Park,709334,Julie,Manhattan,Harlem,40.80392,-73.94765,Entire home/apt,175,30,18,2018-01-05,0.13,1,182,0,
175470,800 sq foot 2 bedroom apt (Monthly Only),838704,Thomas,Manhattan,Upper West Side,40.80244,-73.96541,Entire home/apt,187,31,5,2012-10-17,0.04,2,365,0,
226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,815977,Ryan,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,304,30,238,2023-02-22,1.71,2,237,44,
176135,Cosy Sunny 1brm in Prospect Heights,842125,Jenna,Brooklyn,Crown Heights,40.67545,-73.96096,Entire home/apt,97,30,33,2019-08-09,0.23,1,180,0,
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,West Village,40.7304,-74.00228,Entire home/apt,175,30,18,2013-05-31,0.13,1,0,0,
148259,Garage Studio - Unique Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,40.71345,-73.94289,Entire home/apt,314,3,99,2022-12-29,0.77,1,310,15,
227495,Great studio apt near Central Park,959931,Kimball,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,110,30,104,2022-05-19,0.75,1,42,1,
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,40.79999,-73.96338,Entire home/apt,193,3,281,2023-02-19,2.12,2,154,26,
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,40.74088,-73.99538,Entire home/apt,550,30,5,2019-06-24,0.08,1,0,0,
227715,SLEEP 4 APARTMENT  IN BROOKLYN,209460,Marylyn Palmer,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,150,30,260,2022-07-13,1.87,4,262,2,
177606,Spacious Private Jr. One Bedroom Near NYU Hospital,849492,Kathrine,Manhattan,Kips Bay,40.74045,-73.9749,Private room,189,10,121,2023-01-14,0.87,1,292,8,
179670,High-end doorman bldg in the LES,21475,Milan,Manhattan,East Village,40.72113,-73.98213,Private room,175,3,128,2022-09-11,0.92,1,81,7,
149287,Your own apartment off Park Avenue,720320,Nancy,Manhattan,Upper East Side,40.78422,-73.95133,Entire home/apt,250,30,0,,,1,0,0,
228317,"\"Your Haven Awaits At \"\"Emma's Place\"\"\"",1191142,Lady Jay,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,160,30,92,2022-05-15,0.66,1,284,1,
149787,Full Floor Brownstone,722242,Nicholas,Manhattan,Harlem,40.81862,-73.94518,Entire home/apt,100,30,0,,,1,0,0,
179741,Spring st SoHo Apartment,314941,Tony,Manhattan,Nolita,40.72212,-73.99638,Entire home/apt,285,1,19,2022-07-28,0.14,3,222,1,
228925,Beautiful Brownstone,1194377,Marceline,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,100,30,11,2021-07-29,0.14,1,0,0,
230877,Monthly Apartment Rental,292204,Blanca,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,135,30,122,2022-08-31,0.88,4,365,4,
150804,Colorful 2+ Bedroom Apt. on NYC's Lower East Side,726333,Peter,Manhattan,Lower East Side,40.7203,-73.98424,Entire home/apt,350,4,47,2022-12-31,0.33,1,80,12,
231154,(D) BIG DEAL,27848,Jullett,Queens,Jamaica,40.67144,-73.76501,Private room,75,30,31,2018-10-14,0.22,3,0,0,
232612,"Lovely pied-à-terre, in an historic building",1217241,Dee,Brooklyn,Bedford-Stuyvesant,40.685,-73.94262,Entire home/apt,110,3,448,2023-02-21,3.23,1,107,55,
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",727084,Daniela,Brooklyn,Williamsburg,40.71584,-73.96355,Entire home/apt,140,30,19,2022-02-06,0.13,1,0,0,
180792,Modern Garden Apartment in NYC,864735,Jason,Queens,Astoria,40.75627,-73.92188,Entire home/apt,200,30,28,2020-05-31,0.2,2,279,0,
232775,Stunning 1 BR Loft Williamsburg Bedford L,842156,Alyssa & Dion,Brooklyn,Williamsburg,40.72113,-73.95658,Entire home/apt,195,181,4,2013-05-07,0.03,1,145,0,
151199,Clean Astoria-Private Home NYC,722320,Gladys,Queens,Astoria,40.75684,-73.91286,Entire home/apt,149,2,523,2023-02-05,3.74,1,234,39,
233638,rooms for rent in Queens with piano,1012895,Melody,Queens,Ridgewood,40.70132,-73.90883,Private room,85,3,20,2020-01-22,0.17,1,310,0,
152071,Park Slope Apartment,731855,Wendy,Brooklyn,Park Slope,40.67231,-73.97878,Entire home/apt,150,2,0,,,1,0,0,
152259,City Room - Semi Private Bedroom,256161,Wayne,Manhattan,Harlem,40.81201,-73.94633,Private room,58,30,124,2020-03-13,0.87,4,359,0,
182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,40.78923,-73.946,Entire home/apt,110,30,121,2022-07-31,0.87,1,340,2,
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,125,2,334,2023-02-27,2.38,2,273,16,
235515,Welcoming Small Comfortable Room!,1234135,Santiago,Queens,Richmond Hill,40.70148,-73.82972,Private room,56,3,92,2023-01-24,0.66,4,348,21,
187566,Winter Special! Historic Brooklyn Studio,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.6926,-73.9505,Entire home/apt,139,2,224,2023-01-06,1.61,1,332,12,
269889,One stop from Midtown Manhattan!,1413098,Min,Queens,Long Island City,40.74536,-73.94903,Private room,95,6,319,2023-01-04,2.39,1,0,32,
270139,"Private Room Very Near L train, Bushwick",1093220,Chavisa,Brooklyn,Bushwick,40.70413,-73.92726,Private room,36,7,39,2023-01-16,0.33,3,19,18,
235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66386,-73.98519,Entire home/apt,300,30,38,2019-12-27,0.28,1,171,0,
270231,Cozy New York  City private room,1366310,Janina,Queens,Woodside,40.74496,-73.91167,Private room,95,30,285,2019-12-16,2.09,2,365,0,
187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,30,2,2015-08-28,0.01,1,0,0,
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74168,-74.00339,Private room,110,30,86,2020-01-18,0.62,2,364,0,
235951,Stylish Studio with exclusive Terrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,150,30,155,2023-02-09,1.12,1,128,5,
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73345,-73.98809,Entire home/apt,165,30,63,2018-01-12,0.46,1,0,0,
188803,"Fort Greene, Brooklyn: Back Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68915,-73.97686,Private room,90,2,26,2022-12-12,0.28,3,0,11,
235960,"LES private 1 bd apt, walk to *everthing*",1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,124,30,112,2022-08-31,0.81,1,364,5,
189135,Hell's Kitchen Funky 80s Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,144,2,115,2023-01-01,0.86,1,320,14,
189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,40.74907,-74.00281,Private room,282,30,1,2014-04-20,0.01,1,0,0,
270315,Bed-stuy Royal Room,1398639,Juliet,Brooklyn,Bedford-Stuyvesant,40.68611,-73.93089,Private room,55,30,18,2019-09-20,0.14,3,364,0,
270345,Classic East Village Studio (great location),1415590,Cameron,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,250,5,33,2022-12-30,0.24,1,214,2,
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,Yvonne,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,200,30,165,2021-04-03,1.21,3,0,0,
271694,"Easy, comfortable studio in Midtown",1387370,James,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,2015-09-08,0.14,1,0,0,
189732,Family & Friends In New York City,489400,O'Dell,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,188,3,288,2023-02-27,2.06,1,285,34,
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,108,30,103,2020-01-01,0.74,1,0,0,
236788,"HUGE, modern 2-LEVEL Brooklyn apt",4166168,Nick And Noémie,Brooklyn,Vinegar Hill,40.70252,-73.98296,Entire home/apt,350,30,42,2019-12-25,0.34,1,180,0,
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,175,3,37,2019-12-28,0.26,1,0,0,
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,1423613,Arthur,Manhattan,Washington Heights,40.85754,-73.92887,Entire home/apt,88,85,21,2020-03-03,0.22,1,358,0,
272044,Luxury Designer Home Downtown Manhattan,1195295,M,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,225,3,87,2023-02-18,0.64,1,314,18,
239733,Astoria Garden Suite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,75,30,57,2022-11-01,0.42,1,302,4,
274329,Fantastic 1-bedroom basement apt.,1434654,Andrew,Queens,Ridgewood,40.70749,-73.916,Entire home/apt,68,30,138,2021-08-31,1.25,1,190,0,
274743,Charming furnished Studio-Loft,1436404,Catherine,Manhattan,Upper East Side,40.77549,-73.95128,Entire home/apt,95,15,1,2014-08-31,0.01,1,177,0,
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,282,2023-03-04,2.12,1,111,39,
191610,Presence Guest Room - Chelsea NYC,927028,Tony,Manhattan,Chelsea,40.74735,-74.00208,Private room,120,3,108,2023-02-11,0.79,2,19,18,
239899,Spacious & Charming by Prospect Pk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,2021-03-06,0.08,1,0,0,
274995,Spacious 1 bed near subways/park,1437621,Libby,Brooklyn,Crown Heights,40.66824,-73.9617,Entire home/apt,150,30,8,2013-04-12,0.06,1,180,0,
239934,Designer's 2 BR in the heart of the East Village,737845,Eric,Manhattan,East Village,40.73193,-73.98511,Entire home/apt,340,12,43,2021-09-18,0.32,1,0,0,
275976,Lovely and very comfortable 2 bedroom apartment,1417757,Kwab,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,98,30,236,2023-01-15,1.78,3,174,6,
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83338,-73.94326,Private room,75,30,232,2020-01-11,1.65,1,365,0,
242643,"Spacious 1br, Sleeps 4 comfortably, dishwasher, TV",1273825,Lauryn,Brooklyn,Williamsburg,40.70652,-73.93991,Entire home/apt,146,2,50,2022-12-29,0.39,1,286,3,
195240,Covid Clean since '11!,949221,Dennis,Brooklyn,Flatbush,40.65468,-73.95721,Private room,60,30,90,2022-12-04,0.69,1,87,5,
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,226,2022-10-23,1.62,2,66,9,
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,164,2023-02-13,1.2,1,338,32,
